,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_gbc__learning_rate,param_gbc__max_depth,param_gbc__min_samples_leaf,param_gbc__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.1028529167175293,0.00473145837902418,0.0035017967224121095,0.00044687240447036656,5,0.065,5,16,80,"{'KNN__n_neighbors': 5, 'gbc__learning_rate': 0.065, 'gbc__max_depth': 5, 'gbc__min_samples_leaf': 16, 'gbc__n_estimators': 80}",0.8379888268156425,0.8258426966292135,0.8820224719101124,0.8370786516853933,0.848314606741573,0.8462494507563869,0.019249680460755123,419
1,0.11642699241638184,0.004341217967202311,0.004408693313598633,0.0011298730428984446,5,0.065,5,16,90,"{'KNN__n_neighbors': 5, 'gbc__learning_rate': 0.065, 'gbc__max_depth': 5, 'gbc__min_samples_leaf': 16, 'gbc__n_estimators': 90}",0.8379888268156425,0.8202247191011236,0.8820224719101124,0.8370786516853933,0.8539325842696629,0.8462494507563869,0.020824829911752548,419
2,0.1259319305419922,0.004221154783126331,0.0032013416290283202,0.0003994305118955891,5,0.065,5,16,100,"{'KNN__n_neighbors': 5, 'gbc__learning_rate': 0.065, 'gbc__max_depth': 5, 'gbc__min_samples_leaf': 16, 'gbc__n_estimators': 100}",0.8379888268156425,0.8202247191011236,0.8820224719101124,0.8370786516853933,0.8651685393258427,0.8484966417676227,0.022099863070970855,186
3,0.13466038703918456,0.007383193352535479,0.004000234603881836,9.702200865447905e-07,5,0.065,5,16,110,"{'KNN__n_neighbors': 5, 'gbc__learning_rate': 0.065, 'gbc__max_depth': 5, 'gbc__min_samples_leaf': 16, 'gbc__n_estimators': 110}",0.8435754189944135,0.8202247191011236,0.8820224719101124,0.8370786516853933,0.8651685393258427,0.849613960203377,0.021677555189007904,117
4,0.1420724868774414,0.0067728589931069375,0.003202962875366211,0.00039838990924037345,5,0.065,5,16,120,"{'KNN__n_neighbors': 5, 'gbc__learning_rate': 0.065, 'gbc__max_depth': 5, 'gbc__min_samples_leaf': 16, 'gbc__n_estimators': 120}",0.8379888268156425,0.8146067415730337,0.8820224719101124,0.8258426966292135,0.8651685393258427,0.8451258552507689,0.02496903356889151,583
5,0.09231886863708497,0.00755164437573562,0.0035007953643798827,0.0004469732903393755,5,0.065,5,18,80,"{'KNN__n_neighbors': 5, 'gbc__learning_rate': 0.065, 'gbc__max_depth': 5, 'gbc__min_samples_leaf': 18, 'gbc__n_estimators': 80}",0.8212290502793296,0.8314606741573034,0.8651685393258427,0.8258426966292135,0.8426966292134831,0.8372795179210344,0.015680688410894487,1157
6,0.10878534317016601,0.007454186426644352,0.0036015987396240236,0.0004911929493286995,5,0.065,5,18,90,"{'KNN__n_neighbors': 5, 'gbc__learning_rate': 0.065, 'gbc__max_depth': 5, 'gbc__min_samples_leaf': 18, 'gbc__n_estimators': 90}",0.8212290502793296,0.8370786516853933,0.8651685393258427,0.8258426966292135,0.8426966292134831,0.8384031134266525,0.01542263930327418,1121
7,0.12367067337036133,0.004348955917312741,0.0036000728607177733,0.0004898429878647236,5,0.065,5,18,100,"{'KNN__n_neighbors': 5, 'gbc__learning_rate': 0.065, 'gbc__max_depth': 5, 'gbc__min_samples_leaf': 18, 'gbc__n_estimators': 100}",0.8268156424581006,0.8314606741573034,0.8651685393258427,0.8314606741573034,0.848314606741573,0.8406440273680247,0.014284128648943276,1030
8,0.13851728439331054,0.00027044977024441585,0.003618478775024414,0.0005051548354097353,5,0.065,5,18,110,"{'KNN__n_neighbors': 5, 'gbc__learning_rate': 0.065, 'gbc__max_depth': 5, 'gbc__min_samples_leaf': 18, 'gbc__n_estimators': 110}",0.8268156424581006,0.8314606741573034,0.8651685393258427,0.8258426966292135,0.848314606741573,0.8395204318624068,0.015156613984946617,1078
9,0.14198107719421388,0.006610622372119709,0.0037999629974365236,0.00040140381388916125,5,0.065,5,18,120,"{'KNN__n_neighbors': 5, 'gbc__learning_rate': 0.065, 'gbc__max_depth': 5, 'gbc__min_samples_leaf': 18, 'gbc__n_estimators': 120}",0.8379888268156425,0.8314606741573034,0.8651685393258427,0.8314606741573034,0.848314606741573,0.8428786642395331,0.012736086583536107,866
