,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_gbc__learning_rate,param_gbc__max_depth,param_gbc__min_samples_leaf,param_gbc__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.09905061721801758,0.0004485428133288143,0.004201745986938477,0.00039884065200114315,10,0.03,3,10,100,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 10, 'gbc__n_estimators': 100}",0.8324022346368715,0.848314606741573,0.8539325842696629,0.8033707865168539,0.8651685393258427,0.8406377502981608,0.02142006840879733,530
1,0.1418675422668457,0.003916747251908234,0.004862308502197266,0.00043284851997143814,10,0.03,3,10,150,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 10, 'gbc__n_estimators': 150}",0.8379888268156425,0.848314606741573,0.848314606741573,0.8202247191011236,0.8595505617977528,0.8428786642395331,0.013222426784285013,503
2,0.18207902908325196,0.01339482480983501,0.004938697814941407,0.0003990439500465559,10,0.03,3,10,200,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 10, 'gbc__n_estimators': 200}",0.8324022346368715,0.8426966292134831,0.8539325842696629,0.8258426966292135,0.8707865168539326,0.8451321323206328,0.015972850090118347,457
3,0.2226492404937744,0.006008502914917002,0.004969120025634766,0.00044858735385502115,10,0.03,3,10,250,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 10, 'gbc__n_estimators': 250}",0.8324022346368715,0.8426966292134831,0.848314606741573,0.8314606741573034,0.8651685393258427,0.8440085368150146,0.012330159395180352,482
4,0.26050701141357424,0.006109267103947254,0.004597997665405274,0.0007895790209473982,10,0.03,3,10,300,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 10, 'gbc__n_estimators': 300}",0.8435754189944135,0.8370786516853933,0.848314606741573,0.8258426966292135,0.8651685393258427,0.8439959826752872,0.012996120998597045,487
5,0.09696402549743652,0.004363564802369265,0.004379987716674805,0.00043189929327998083,10,0.03,3,15,100,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 15, 'gbc__n_estimators': 100}",0.8324022346368715,0.8426966292134831,0.848314606741573,0.8202247191011236,0.8651685393258427,0.8417613458037788,0.01512042290492358,521
6,0.14095025062561034,0.01094518932703276,0.004479598999023437,0.0005021999147358736,10,0.03,3,15,150,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 15, 'gbc__n_estimators': 150}",0.8324022346368715,0.848314606741573,0.848314606741573,0.8370786516853933,0.8651685393258427,0.8462557278262507,0.011334111377944791,420
7,0.18510565757751465,0.011734891376063039,0.004663324356079102,0.0004143313387347404,10,0.03,3,15,200,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 15, 'gbc__n_estimators': 200}",0.8324022346368715,0.848314606741573,0.8539325842696629,0.8426966292134831,0.8595505617977528,0.8473793233318687,0.009361622079029694,367
8,0.21434259414672852,0.011380791893254503,0.004684066772460938,0.000496479235733782,10,0.03,3,15,250,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 15, 'gbc__n_estimators': 250}",0.8379888268156425,0.848314606741573,0.8539325842696629,0.8426966292134831,0.8651685393258427,0.8496202372732409,0.009436914349722457,263
9,0.25643601417541506,0.008883033058507852,0.004293060302734375,0.00044476666356055376,10,0.03,3,15,300,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 15, 'gbc__n_estimators': 300}",0.8435754189944135,0.848314606741573,0.848314606741573,0.8426966292134831,0.8651685393258427,0.849613960203377,0.008119544549672073,280
10,0.09368109703063965,0.0020586775038265994,0.0037050724029541017,0.0003623437655253036,10,0.03,3,20,100,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 20, 'gbc__n_estimators': 100}",0.8435754189944135,0.8426966292134831,0.848314606741573,0.8202247191011236,0.8651685393258427,0.8439959826752872,0.014379609411160057,487
11,0.12907710075378417,0.0060211151320946,0.004058122634887695,0.0006776945340661474,10,0.03,3,20,150,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 20, 'gbc__n_estimators': 150}",0.8435754189944135,0.848314606741573,0.848314606741573,0.848314606741573,0.8651685393258427,0.8507375557089949,0.007445287577579225,221
12,0.1848369598388672,0.00486751748696738,0.0044285297393798825,0.0004895194705943607,10,0.03,3,20,200,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 20, 'gbc__n_estimators': 200}",0.8435754189944135,0.848314606741573,0.8426966292134831,0.848314606741573,0.8651685393258427,0.849613960203377,0.008119544549672073,280
13,0.22376999855041504,0.004858989047782112,0.004520273208618164,0.0006368161515321823,10,0.03,3,20,250,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 20, 'gbc__n_estimators': 250}",0.8547486033519553,0.848314606741573,0.8426966292134831,0.8370786516853933,0.8651685393258427,0.8496014060636494,0.009746593774151564,308
14,0.2536158561706543,0.008852934675503634,0.004765701293945312,0.0005694119813284064,10,0.03,3,20,300,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 20, 'gbc__n_estimators': 300}",0.8547486033519553,0.848314606741573,0.8426966292134831,0.8426966292134831,0.8651685393258427,0.8507250015692674,0.008479677857358559,232
15,0.09056558609008789,0.0031283862695413015,0.0039447307586669925,0.0005207861150786746,10,0.03,3,25,100,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 25, 'gbc__n_estimators': 100}",0.8379888268156425,0.8426966292134831,0.8539325842696629,0.8202247191011236,0.8595505617977528,0.8428786642395331,0.013691502425527555,503
16,0.12757225036621095,0.007025570560758924,0.0038884162902832033,0.0004694812208460707,10,0.03,3,25,150,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 25, 'gbc__n_estimators': 150}",0.8268156424581006,0.8426966292134831,0.8595505617977528,0.8426966292134831,0.8595505617977528,0.8462620048961146,0.01230249006212446,417
17,0.1780024528503418,0.0046289931261964505,0.003999090194702149,0.0008953221588996008,10,0.03,3,25,200,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 25, 'gbc__n_estimators': 200}",0.8324022346368715,0.848314606741573,0.8595505617977528,0.8426966292134831,0.8595505617977528,0.8485029188374866,0.010364181803946269,325
18,0.2150510787963867,0.009523526387157415,0.004077768325805664,0.00015838809267228256,10,0.03,3,25,250,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 25, 'gbc__n_estimators': 250}",0.8435754189944135,0.8539325842696629,0.8595505617977528,0.8426966292134831,0.8595505617977528,0.851861151214613,0.00741871588710344,156
19,0.24280962944030762,0.0031442561820566404,0.005210399627685547,0.00039539617784960766,10,0.03,3,25,300,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 25, 'gbc__n_estimators': 300}",0.8435754189944135,0.8539325842696629,0.8539325842696629,0.8426966292134831,0.8651685393258427,0.851861151214613,0.008225692312262247,156
20,0.09581956863403321,0.0029595475051772922,0.004548025131225586,0.00039520807359151735,10,0.03,3,30,100,"{'KNN__n_neighbors': 10, 'gbc__learning_rate': 0.03, 'gbc__max_depth': 3, 'gbc__min_samples_leaf': 30, 'gbc__n_estimators': 100}",0.8379888268156425,0.848314606741573,0.8539325842696629,0.8258426966292135,0.8651685393258427,0.8462494507563869,0.013460318302493418,422
