,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_logreg__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
225,0.008074569702148437,0.0006499450238027927,0.003211784362792969,0.0003951221104642155,15,1.6,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(1.6)}",0.8324022346368715,0.8314606741573034,0.8089887640449438,0.797752808988764,0.848314606741573,0.8237838177138912,0.018063653416440364,89
226,0.008492422103881837,0.00041933210974310443,0.0036496639251708983,0.0004387163434315513,15,1.7000000000000002,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(1.7000000000000002)}",0.8324022346368715,0.8314606741573034,0.8089887640449438,0.7921348314606742,0.848314606741573,0.8226602222082733,0.01974441923711018,146
227,0.00724635124206543,0.0009721798805013771,0.002801990509033203,0.0003961803645241131,15,1.8000000000000003,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(1.8000000000000003)}",0.8324022346368715,0.8258426966292135,0.8089887640449438,0.797752808988764,0.848314606741573,0.8226602222082731,0.017722699551594064,171
228,0.0075817108154296875,0.0008597208006659311,0.0030009269714355467,4.56968252209127e-06,15,1.9000000000000001,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(1.9000000000000001)}",0.8324022346368715,0.8258426966292135,0.8146067415730337,0.797752808988764,0.848314606741573,0.8237838177138912,0.01698297880060886,89
229,0.008996868133544922,1.6227602902195184e-05,0.003401660919189453,0.0004905442791711249,15,2.0,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(2.0)}",0.8324022346368715,0.8258426966292135,0.8202247191011236,0.797752808988764,0.848314606741573,0.8249074132195091,0.016518135287306092,42
230,0.007999467849731445,0.0012656489504954279,0.002600431442260742,0.0004899795667276939,15,2.1,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(2.1)}",0.8324022346368715,0.8258426966292135,0.8146067415730337,0.797752808988764,0.8426966292134831,0.8226602222082731,0.015438460667481625,171
231,0.008199501037597656,0.0004002824115914031,0.003199863433837891,0.0007483154790181155,15,2.2,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(2.2)}",0.8324022346368715,0.8258426966292135,0.8089887640449438,0.797752808988764,0.8426966292134831,0.8215366267026551,0.016170765118417554,248
232,0.007999897003173828,0.0008944156994373109,0.002801513671875,0.0006798513471166607,15,2.3000000000000003,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(2.3000000000000003)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.8426966292134831,0.8215366267026551,0.01577558163468405,248
233,0.00896158218383789,0.00084536604613758,0.0036002159118652343,0.000489960159886949,15,2.4000000000000004,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(2.4000000000000004)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.8426966292134831,0.8215366267026551,0.01577558163468405,248
234,0.008600091934204102,0.0004896678737746217,0.00319976806640625,0.0004000903703225432,15,2.5000000000000004,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(2.5000000000000004)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.848314606741573,0.8226602222082733,0.01736287449685746,146
235,0.007999610900878907,0.0006320327759196587,0.0034009456634521485,0.000490448021241912,15,2.6,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(2.6)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.848314606741573,0.8226602222082733,0.01736287449685746,146
236,0.009199142456054688,0.00039923217767163767,0.0038015365600585936,0.00039980679889942795,15,2.7,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(2.7)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.848314606741573,0.8226602222082733,0.01736287449685746,146
237,0.008199357986450195,0.0011657460429001856,0.0034005165100097655,0.0004903103764367249,15,2.8000000000000003,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(2.8000000000000003)}",0.8324022346368715,0.8258426966292135,0.8033707865168539,0.8033707865168539,0.848314606741573,0.8226602222082733,0.01736287449685746,146
238,0.009148311614990235,0.0004832530263919505,0.003730487823486328,0.0004514876524351034,15,2.9000000000000004,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(2.9000000000000004)}",0.8324022346368715,0.8314606741573034,0.8033707865168539,0.8033707865168539,0.848314606741573,0.8237838177138912,0.017710756792041055,89
239,0.008812713623046874,0.0007652114684949982,0.0034018516540527343,0.0004891258484378507,15,3.0000000000000004,"{'KNN__n_neighbors': np.int64(15), 'logreg__C': np.float64(3.0000000000000004)}",0.8324022346368715,0.8314606741573034,0.8033707865168539,0.8033707865168539,0.848314606741573,0.8237838177138912,0.017710756792041055,89
240,0.007828855514526367,0.00041692964187677105,0.0036008358001708984,0.0004890075605157462,17,0.1,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(0.1)}",0.8156424581005587,0.8089887640449438,0.797752808988764,0.7752808988764045,0.7808988764044944,0.795712761283033,0.015585371640178544,437
241,0.007707118988037109,0.000611316674106148,0.003200674057006836,0.0007491226274330116,17,0.2,"{'KNN__n_neighbors': np.int64(17), 'logreg__C': np.float64(0.2)}",0.8268156424581006,0.8089887640449438,0.797752808988764,0.7752808988764045,0.8033707865168539,0.8024417801770133,0.016718320112223045,422
