mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_random_forest__max_depth,param_random_forest__max_features,param_random_forest__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1219085693359375,0.012541664114523217,0.00650477409362793,0.00044564459472309063,3,10,,7,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 10, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8156424581005587,0.797752808988764,0.8820224719101124,0.8202247191011236,0.8539325842696629,0.8339150084740444,0.030146463045820308,55
0.11112737655639648,0.007105966930313436,0.005999565124511719,7.072638022514022e-07,3,10,,9,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 10, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8212290502793296,0.8033707865168539,0.8764044943820225,0.848314606741573,0.8595505617977528,0.8417738999435063,0.026286721331681667,21
0.11915707588195801,0.006393735000474458,0.006399726867675782,0.0008006820850368132,3,10,,11,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 10, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8268156424581006,0.8089887640449438,0.8651685393258427,0.8539325842696629,0.8539325842696629,0.8417676228736426,0.02069584869868687,22
0.11481761932373047,0.008617010305341668,0.005799007415771484,0.0007497833084903204,3,10,,13,"{'KNN__n_neighbors': 3, 'random_forest__max_depth': 10, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8268156424581006,0.8033707865168539,0.8595505617977528,0.8426966292134831,0.8539325842696629,0.8372732408511707,0.020307455119053835,40
0.10930967330932617,0.012388747483784466,0.006000614166259766,0.0008940431031412107,5,4,,7,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8379888268156425,0.8258426966292135,0.8595505617977528,0.8146067415730337,0.8595505617977528,0.839507877722679,0.017958450052189812,34
0.10729632377624512,0.009504497820587042,0.00646061897277832,0.0006964746344611009,5,4,,9,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8324022346368715,0.8258426966292135,0.848314606741573,0.8089887640449438,0.8595505617977528,0.835019772770071,0.017590883253958203,52
0.11841421127319336,0.0010810621537770872,0.006199693679809571,0.0003983500758967351,5,4,,11,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8379888268156425,0.8202247191011236,0.8370786516853933,0.8314606741573034,0.8539325842696629,0.8361370912058252,0.010918493455606743,47
0.10531725883483886,0.01079129183867676,0.0053997993469238285,0.0004907783206062425,5,4,,13,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8212290502793296,0.8202247191011236,0.8426966292134831,0.8370786516853933,0.8539325842696629,0.8350323269097985,0.012883667163594114,50
0.11685152053833008,0.008139359972869758,0.0062749385833740234,0.0008383168422783274,5,6,,7,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8435754189944135,0.8202247191011236,0.8707865168539326,0.8258426966292135,0.8595505617977528,0.8439959826752872,0.019258604794983522,14
0.11437230110168457,0.005890567136296539,0.006598997116088867,0.0004906044116687319,5,6,,9,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8379888268156425,0.8314606741573034,0.8764044943820225,0.8539325842696629,0.8595505617977528,0.8518674282844767,0.01596505067476418,1
0.11813855171203613,0.005841373681793369,0.006199264526367187,0.0004001165740445891,5,6,,11,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8379888268156425,0.8202247191011236,0.8707865168539326,0.848314606741573,0.8539325842696629,0.8462494507563869,0.016798140302546383,7
0.11515731811523437,0.008968073720329341,0.005999898910522461,0.0008948421904640558,5,6,,13,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8156424581005587,0.8146067415730337,0.8595505617977528,0.8426966292134831,0.8539325842696629,0.8372857949908983,0.01889384056733087,39
0.11879138946533203,0.006461185749732207,0.00619964599609375,0.000400042913974277,5,8,,7,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 8, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8379888268156425,0.8202247191011236,0.8764044943820225,0.8314606741573034,0.8426966292134831,0.8417550687339149,0.01889541916484828,25
0.12016487121582031,0.009524284228239898,0.006199502944946289,0.0009795889696120798,5,8,,9,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 8, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8324022346368715,0.8202247191011236,0.8820224719101124,0.8539325842696629,0.8595505617977528,0.8496265143431045,0.021576229502059997,2
0.11334519386291504,0.010286933813014184,0.006676673889160156,0.0009031810111412131,5,8,,11,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 8, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8379888268156425,0.8202247191011236,0.8707865168539326,0.8539325842696629,0.8539325842696629,0.8473730462620048,0.017084150111484127,4
0.11982564926147461,0.006906035412479174,0.006308698654174804,0.0007506000715423181,5,8,,13,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 8, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8212290502793296,0.8146067415730337,0.8651685393258427,0.8426966292134831,0.8539325842696629,0.8395267089322704,0.019135779002295298,31
0.11834883689880371,0.009048809307989953,0.0060002803802490234,0.000632409853923203,5,10,,7,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 10, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8324022346368715,0.8202247191011236,0.8764044943820225,0.8314606741573034,0.848314606741573,0.8417613458037787,0.019496748755962575,24
0.10683975219726563,0.011891595638175512,0.005799627304077149,0.0003999954008360223,5,10,,9,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 10, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8324022346368715,0.8202247191011236,0.8820224719101124,0.8539325842696629,0.8595505617977528,0.8496265143431045,0.021576229502059997,2
0.11732172966003418,0.006523033231615569,0.006399869918823242,0.0008001926238309956,5,10,,11,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 10, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8379888268156425,0.8202247191011236,0.8707865168539326,0.8539325842696629,0.8539325842696629,0.8473730462620048,0.017084150111484127,4
0.10951948165893555,0.010053679695790161,0.005599355697631836,0.0008001212936508525,5,10,,13,"{'KNN__n_neighbors': 5, 'random_forest__max_depth': 10, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8212290502793296,0.8146067415730337,0.8651685393258427,0.8426966292134831,0.8539325842696629,0.8395267089322704,0.019135779002295298,31
