,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_logreg__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,frac_errors
289,0.007833003997802734,0.0007157383403253565,0.0029997825622558594,7.387129490294298e-07,19,2.0,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(2.0)}",0.8324022346368715,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8372669637813068,0.01734987106564281,146,0.16273303621869317
290,0.008053302764892578,0.0006419861976669802,0.0032000064849853514,0.00039997109357208085,19,2.1,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(2.1)}",0.8324022346368715,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8372669637813068,0.01734987106564281,146,0.16273303621869317
291,0.0078008174896240234,0.00039792062280562317,0.002798938751220703,0.00039942652716327715,19,2.2,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(2.2)}",0.8268156424581006,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8361496453455526,0.017801194652550454,299,0.16385035465444742
292,0.009600448608398437,0.0004902161597878942,0.0037032127380371093,0.0003979756909708097,19,2.3,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(2.3000000000000003)}",0.8268156424581006,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8361496453455526,0.017801194652550454,299,0.16385035465444742
293,0.00959920883178711,0.0004892982428922446,0.0037930488586425783,0.0003969761529487836,19,2.4,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(2.4000000000000004)}",0.8268156424581006,0.8314606741573034,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8372732408511707,0.01691585195572171,117,0.16272675914882928
294,0.008906745910644531,0.000805043972252376,0.0035999298095703127,0.0004899208705145337,19,2.5,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(2.5000000000000004)}",0.8268156424581006,0.8314606741573034,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8372732408511707,0.01691585195572171,117,0.16272675914882928
295,0.008800268173217773,0.0009797151766470944,0.0037998199462890626,0.0004001379687844432,19,2.6,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(2.6)}",0.8324022346368715,0.8314606741573034,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.838390559286925,0.016363701121042802,58,0.16160944071307504
296,0.009400177001953124,0.0007993937871974342,0.0031995773315429688,0.0004000669724888494,19,2.7,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(2.7)}",0.8324022346368715,0.8370786516853933,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8395141547925429,0.01603894654419716,2,0.16048584520745712
297,0.009200763702392579,0.0004000922457272669,0.0038020133972167967,0.0003961086703707202,19,2.8,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(2.8000000000000003)}",0.8324022346368715,0.8370786516853933,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8395141547925429,0.01603894654419716,2,0.16048584520745712
298,0.009600257873535157,0.0010184702631261386,0.003799772262573242,0.00039987845548352914,19,2.9,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(2.9000000000000004)}",0.8268156424581006,0.8370786516853933,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8383968363567889,0.016677348926079513,31,0.16160316364321115
299,0.009452438354492188,0.0005603949578308261,0.003800201416015625,0.00039937500099403747,19,3.0,"{'KNN__n_neighbors': np.int64(19), 'logreg__C': np.float64(3.0000000000000004)}",0.8268156424581006,0.8370786516853933,0.8314606741573034,0.8258426966292135,0.8707865168539326,0.8383968363567889,0.016677348926079513,31,0.16160316364321115
300,0.007411336898803711,0.0008059396445170365,0.0031026363372802734,0.0002057078263798654,21,0.1,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(0.1)}",0.8491620111731844,0.8370786516853933,0.8370786516853933,0.8314606741573034,0.8314606741573034,0.8372481325717155,0.006465095523954665,269,0.1627518674282845
301,0.008400583267211914,0.0008003006583895585,0.003799772262573242,0.00040023342141541477,21,0.2,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(0.2)}",0.8547486033519553,0.8426966292134831,0.8258426966292135,0.8314606741573034,0.8370786516853933,0.8383654510074698,0.0099329548318604,108,0.16163454899253016
302,0.008702468872070313,0.0008240548702948343,0.003609037399291992,0.000497457233792067,21,0.3,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(0.30000000000000004)}",0.8491620111731844,0.8426966292134831,0.8258426966292135,0.8314606741573034,0.8426966292134831,0.8383717280773336,0.008468518693101928,85,0.16162827192266638
303,0.007466554641723633,0.0007772896905684505,0.003000497817993164,7.539457464619588e-07,21,0.4,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(0.4)}",0.8435754189944135,0.8426966292134831,0.8258426966292135,0.8258426966292135,0.8426966292134831,0.8361308141359614,0.008406339517628534,377,0.16386918586403865
304,0.00800185203552246,0.0006300754041009844,0.003599691390991211,0.0004902130753532659,21,0.5,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(0.5)}",0.8379888268156425,0.8426966292134831,0.8258426966292135,0.8258426966292135,0.8539325842696629,0.8372606867114432,0.010665578485242987,212,0.16273931328855684
305,0.009080743789672852,0.00045361851436647333,0.00375218391418457,0.0004977039182706498,21,0.6,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(0.6)}",0.8379888268156425,0.8426966292134831,0.8258426966292135,0.8202247191011236,0.8539325842696629,0.8361370912058252,0.012019269384826411,354,0.16386290879417476
306,0.009031009674072266,0.0006374510548400937,0.0038786888122558593,0.00023895149752892203,21,0.7,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(0.7000000000000001)}",0.8379888268156425,0.8370786516853933,0.8258426966292135,0.8202247191011236,0.8539325842696629,0.8350134957002071,0.011609141619316029,420,0.1649865042997929
307,0.0084014892578125,0.0008005670811113564,0.0036382198333740233,0.0005261068512070608,21,0.8,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(0.8)}",0.8435754189944135,0.8314606741573034,0.8258426966292135,0.8258426966292135,0.8595505617977528,0.8372544096415794,0.012892597246674641,245,0.16274559035842062
308,0.007667827606201172,0.0013107048529496768,0.0032643795013427733,0.0007511983595596496,21,0.9,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(0.9)}",0.8435754189944135,0.8370786516853933,0.8202247191011236,0.8258426966292135,0.8651685393258427,0.8383780051471973,0.015704202657930235,62,0.1616219948528027
309,0.009364557266235352,0.000481901535809647,0.003599214553833008,0.0004913850388017648,21,1.0,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(1.0)}",0.8435754189944135,0.8370786516853933,0.8202247191011236,0.8258426966292135,0.8651685393258427,0.8383780051471973,0.015704202657930235,62,0.1616219948528027
310,0.009241533279418946,0.0005872052302048719,0.0038167476654052735,0.00036568646325889424,21,1.1,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(1.1)}",0.8379888268156425,0.8314606741573034,0.8202247191011236,0.8202247191011236,0.8651685393258427,0.8350134957002071,0.016542174094243984,420,0.1649865042997929
311,0.009038448333740234,0.000940134709587466,0.004161262512207031,0.00032155557515602557,21,1.2,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(1.2000000000000002)}",0.8379888268156425,0.8314606741573034,0.8202247191011236,0.8202247191011236,0.8651685393258427,0.8350134957002071,0.016542174094243984,420,0.1649865042997929
312,0.008199453353881836,0.0014701326436751224,0.002800750732421875,0.0003994983828594204,21,1.3,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(1.3000000000000003)}",0.8435754189944135,0.8314606741573034,0.8258426966292135,0.8202247191011236,0.8651685393258427,0.8372544096415794,0.01595593131039699,245,0.16274559035842062
313,0.008223247528076173,0.0006500165261933991,0.0032605648040771483,0.0003868368711507719,21,1.4,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(1.4000000000000001)}",0.8435754189944135,0.8314606741573034,0.8258426966292135,0.8202247191011236,0.8651685393258427,0.8372544096415794,0.01595593131039699,245,0.16274559035842062
314,0.009854555130004883,0.00043936343465738757,0.0036020755767822267,0.0004906134953269223,21,1.5,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(1.5000000000000002)}",0.8379888268156425,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8651685393258427,0.8372606867114432,0.015079011302035723,212,0.16273931328855684
315,0.007557725906372071,0.0004715680491424606,0.002801799774169922,0.0004008687944050225,21,1.6,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(1.6)}",0.8324022346368715,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8372669637813068,0.01734987106564281,146,0.16273303621869317
316,0.00781712532043457,0.00037254355516726023,0.0030831813812255858,0.0001145235796256564,21,1.7,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(1.7000000000000002)}",0.8324022346368715,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8372669637813068,0.01734987106564281,146,0.16273303621869317
317,0.008398723602294923,0.0009571442111461771,0.0032208919525146484,0.00039070776834581824,21,1.8,"{'KNN__n_neighbors': np.int64(21), 'logreg__C': np.float64(1.8000000000000003)}",0.8324022346368715,0.8314606741573034,0.8314606741573034,0.8202247191011236,0.8707865168539326,0.8372669637813068,0.01734987106564281,146,0.16273303621869317
