,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__n_neighbors,param_random_forest__max_depth,param_random_forest__max_features,param_random_forest__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
370,0.11865777969360351,0.011372811833014692,0.006708860397338867,0.001336441133748708,15,4,,1,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 1}",0.8435754189944135,0.8258426966292135,0.848314606741573,0.8089887640449438,0.848314606741573,0.8350072186303434,0.01541775377080809,487
371,0.11453824043273926,0.008049882396168506,0.006738185882568359,0.0011078202748515255,15,4,,3,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 3}",0.8491620111731844,0.8258426966292135,0.8539325842696629,0.8089887640449438,0.8539325842696629,0.8383717280773336,0.01800580964312354,356
372,0.12768731117248536,0.0071476242388083255,0.007798147201538086,0.00040409712321623676,15,4,,5,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 5}",0.8491620111731844,0.8258426966292135,0.8539325842696629,0.8089887640449438,0.8539325842696629,0.8383717280773336,0.01800580964312354,356
373,0.11982674598693847,0.00573160169006394,0.006800031661987305,0.0011661959946070424,15,4,,7,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8491620111731844,0.8258426966292135,0.8595505617977528,0.8202247191011236,0.848314606741573,0.8406189190885694,0.014999168442172302,272
374,0.11185407638549805,0.005202436200427532,0.006600284576416015,0.0004904860584769431,15,4,,9,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8491620111731844,0.8202247191011236,0.8539325842696629,0.8202247191011236,0.8539325842696629,0.8394953235829515,0.015830516324045644,306
375,0.11296334266662597,0.01072252583858357,0.006600332260131836,0.0004906238069289515,15,4,,11,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8547486033519553,0.8146067415730337,0.8595505617977528,0.8314606741573034,0.8651685393258427,0.8451070240411775,0.019081563488551778,180
376,0.12756609916687012,0.006064784393720863,0.00739903450012207,0.0007995014234789077,15,4,,13,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8491620111731844,0.8146067415730337,0.8595505617977528,0.8426966292134831,0.848314606741573,0.8428661100998054,0.015141440141182015,231
377,0.12398033142089844,0.006108294012387571,0.007464265823364258,0.0004554823464667065,15,4,,15,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 15}",0.8379888268156425,0.8146067415730337,0.8539325842696629,0.8258426966292135,0.8539325842696629,0.8372606867114432,0.015491973742856978,384
378,0.1267634391784668,0.0014675958740504938,0.007599258422851562,0.0004901934365579268,15,4,,17,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 17}",0.8100558659217877,0.8146067415730337,0.8595505617977528,0.8258426966292135,0.848314606741573,0.8316740945326722,0.019217968782290682,572
379,0.12262659072875977,0.006732907408950912,0.00710296630859375,0.0006654066491596103,15,4,,19,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 4, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 19}",0.8156424581005587,0.8146067415730337,0.8595505617977528,0.8258426966292135,0.848314606741573,0.8327914129684263,0.018055886444980313,557
380,0.10412511825561524,0.004988884621793044,0.006999588012695313,0.0008944693956099681,15,6,sqrt,1,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1}",0.8268156424581006,0.8426966292134831,0.8426966292134831,0.8033707865168539,0.8651685393258427,0.8361496453455526,0.020442110455566584,419
381,0.10878100395202636,0.0022740567676962954,0.007799386978149414,0.0004001856524922232,15,6,sqrt,3,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 3}",0.8379888268156425,0.8426966292134831,0.8370786516853933,0.8089887640449438,0.8595505617977528,0.8372606867114432,0.016286515516041752,384
382,0.09379935264587402,0.010040180635961043,0.007277631759643554,0.0007440191288526118,15,6,sqrt,5,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 5}",0.8435754189944135,0.848314606741573,0.8370786516853933,0.8033707865168539,0.8539325842696629,0.8372544096415794,0.01782456414598554,400
383,0.09977927207946777,0.009758786298018454,0.007600259780883789,0.0008004682630862452,15,6,sqrt,7,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 7}",0.8435754189944135,0.848314606741573,0.8426966292134831,0.8033707865168539,0.8707865168539326,0.8417487916640513,0.02174123112584808,254
384,0.09975461959838867,0.008533750998847282,0.007199335098266602,0.0011661303930280823,15,6,sqrt,9,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 9}",0.8435754189944135,0.8426966292134831,0.8370786516853933,0.8033707865168539,0.8539325842696629,0.8361308141359614,0.017260086295546994,429
385,0.10293755531311036,0.005648531194649071,0.007599687576293946,0.0004902521557923968,15,6,sqrt,11,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 11}",0.8603351955307262,0.8426966292134831,0.8370786516853933,0.8033707865168539,0.848314606741573,0.838359173937606,0.019113851925704976,364
386,0.10439586639404297,0.004755875196518714,0.007398653030395508,0.0004900384136674369,15,6,sqrt,13,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 13}",0.8435754189944135,0.8426966292134831,0.8314606741573034,0.8033707865168539,0.8426966292134831,0.8327600276191074,0.015361384085275863,570
387,0.10193500518798829,0.005508044924098506,0.007001733779907227,0.0006318913280487254,15,6,sqrt,15,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 15}",0.8435754189944135,0.8426966292134831,0.8370786516853933,0.8033707865168539,0.8426966292134831,0.8338836231247253,0.015430557120096538,538
388,0.10510482788085937,0.002990472920607818,0.007510137557983398,0.0008906261684700305,15,6,sqrt,17,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 17}",0.8212290502793296,0.8426966292134831,0.8370786516853933,0.8089887640449438,0.8426966292134831,0.8305379448873266,0.013337696714988216,641
389,0.10365004539489746,0.00471763459936494,0.007399511337280273,0.0008000969935623676,15,6,sqrt,19,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 19}",0.8324022346368715,0.8314606741573034,0.8370786516853933,0.8089887640449438,0.848314606741573,0.8316489862532169,0.012816494747539554,620
390,0.14443283081054686,0.009253808918673228,0.00803375244140625,6.902388750112026e-05,15,6,,1,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 1}",0.8435754189944135,0.8202247191011236,0.8764044943820225,0.8202247191011236,0.8595505617977528,0.8439959826752872,0.022011721333675956,193
391,0.1408365249633789,0.002806097478915541,0.007799339294433594,0.00039968499133819787,15,6,,3,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 3}",0.8324022346368715,0.8202247191011236,0.8820224719101124,0.8202247191011236,0.8707865168539326,0.8451321323206328,0.026160479209767294,143
392,0.1386577606201172,0.006641071452817086,0.007199239730834961,0.0007482772540451635,15,6,,5,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 5}",0.8324022346368715,0.8202247191011236,0.8764044943820225,0.8258426966292135,0.8707865168539326,0.8451321323206328,0.023624647858966587,143
393,0.13247485160827638,0.008965317697857769,0.006800270080566407,0.0009777417341371355,15,6,,7,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 7}",0.8491620111731844,0.8258426966292135,0.8707865168539326,0.8314606741573034,0.8651685393258427,0.8484840876278952,0.01776883817655346,96
394,0.13310956954956055,0.0029974873099027893,0.0075013160705566405,0.0007743386992026608,15,6,,9,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 9}",0.8547486033519553,0.8202247191011236,0.8539325842696629,0.8539325842696629,0.8707865168539326,0.8507250015692674,0.01654991341982681,57
395,0.13569602966308594,0.0032613439323887442,0.007671833038330078,0.0005685193479250173,15,6,,11,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 11}",0.8435754189944135,0.8202247191011236,0.8595505617977528,0.8539325842696629,0.8651685393258427,0.8484903646977591,0.015831681116961704,87
396,0.1253307819366455,0.010821686820357813,0.006799840927124023,0.0007489401138191346,15,6,,13,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 13}",0.8435754189944135,0.8202247191011236,0.8539325842696629,0.848314606741573,0.8651685393258427,0.846243173686523,0.014870536161883094,132
397,0.12848520278930664,0.00759878855850376,0.006999397277832031,0.0008944157324852296,15,6,,15,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 15}",0.8379888268156425,0.8146067415730337,0.8595505617977528,0.8426966292134831,0.8539325842696629,0.8417550687339151,0.015601757849462756,242
398,0.12396302223205566,0.002516385757620171,0.007597589492797851,0.0007986611256052237,15,6,,17,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 17}",0.8100558659217877,0.8089887640449438,0.8595505617977528,0.8314606741573034,0.848314606741573,0.8316740945326722,0.020179304495557993,572
399,0.12007393836975097,0.008939508558288473,0.006999540328979492,0.0008944690117686369,15,6,,19,"{'KNN__n_neighbors': 15, 'random_forest__max_depth': 6, 'random_forest__max_features': None, 'random_forest__min_samples_leaf': 19}",0.8100558659217877,0.8089887640449438,0.8595505617977528,0.8370786516853933,0.848314606741573,0.8327976900382901,0.020292230065132897,548
